serror_rate,srv_serror_rate,same_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,flag,class
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.06,4,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,27,0.87,0.0,0.0,SF,normal
0.0,0.0,0.01,1,0.0,0.0,0.0,REJ,anomaly
1.0,1.0,0.18,64,0.25,0.99,0.97,S0,anomaly
0.5,0.5,1.0,115,0.46,0.01,0.01,S0,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,219,0.86,0.0,0.0,SF,normal
1.0,1.0,0.25,42,0.16,1.0,1.0,S0,anomaly
1.0,1.0,0.17,23,0.09,1.0,1.0,S0,anomaly
1.0,1.0,0.2,59,0.23,1.0,1.0,S0,anomaly
0.0,0.0,1.0,177,0.89,0.0,0.0,SF,normal
1.0,1.0,0.19,6,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.01,SF,normal
0.0,0.0,1.0,129,1.0,0.0,0.0,SF,anomaly
0.0,0.0,0.06,17,0.07,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,18,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,80,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.01,0.01,RSTO,normal
1.0,1.0,0.12,3,0.07,1.0,1.0,S0,anomaly
0.0,0.0,1.0,63,0.21,0.01,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.1,0.0,0.0,1,0.0,0.12,0.0,REJ,anomaly
1.0,1.0,0.1,22,0.09,1.0,1.0,S0,anomaly
1.0,1.0,0.03,13,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,234,0.92,0.0,0.0,SF,normal
0.0,0.17,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,234,0.92,0.0,0.0,SF,anomaly
1.0,1.0,0.02,4,0.02,1.0,1.0,S0,anomaly
1.0,1.0,0.01,2,0.01,1.0,1.0,S0,anomaly
0.0,0.0,1.0,95,0.37,0.0,0.0,SF,anomaly
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,2,0.01,0.0,0.0,RSTR,anomaly
1.0,1.0,0.04,9,0.04,1.0,1.0,S0,anomaly
1.0,1.0,0.02,16,0.06,1.0,1.0,S0,anomaly
0.0,0.0,1.0,33,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,157,0.63,0.0,0.0,SF,normal
1.0,1.0,0.04,20,0.08,1.0,1.0,S0,anomaly
0.0,0.0,0.1,13,0.05,0.0,0.0,RSTO,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.86,16,0.06,0.0,0.0,SF,normal
0.0,0.0,1.0,90,1.0,0.0,0.0,REJ,normal
1.0,1.0,0.07,20,0.08,1.0,1.0,S0,anomaly
0.0,0.0,0.03,1,0.01,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,88,1.0,0.0,0.0,SF,anomaly
0.0,0.0,0.01,3,0.01,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.02,0.0,SF,normal
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
0.0,0.0,0.03,2,0.01,0.0,0.0,RSTO,anomaly
1.0,1.0,0.1,2,0.01,1.0,1.0,S0,anomaly
1.0,1.0,0.02,6,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.06,8,0.03,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,13,0.33,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,121,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.14,21,0.08,1.0,1.0,S0,anomaly
1.0,1.0,0.05,12,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.05,9,0.04,1.0,1.0,S0,anomaly
0.0,0.0,1.0,209,0.82,0.0,0.0,SF,anomaly
0.0,0.0,1.0,34,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.5,0.5,1.0,37,0.19,0.03,0.03,S1,normal
1.0,1.0,0.0,1,0.0,1.0,1.0,S0,anomaly
1.0,1.0,0.29,8,0.03,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.0,16,0.06,1.0,1.0,S0,anomaly
0.0,0.0,1.0,150,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.07,16,0.06,1.0,1.0,S0,anomaly
0.0,0.0,1.0,108,0.95,0.0,0.0,SF,normal
1.0,1.0,0.0,20,0.08,1.0,1.0,S0,anomaly
1.0,1.0,0.03,14,0.05,1.0,1.0,S0,anomaly
0.0,0.0,0.03,9,0.04,0.0,0.0,RSTO,anomaly
1.0,1.0,0.02,17,0.07,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.15,18,0.07,1.0,1.0,S0,anomaly
0.0,0.0,1.0,28,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,148,0.79,0.0,0.0,SF,normal
1.0,1.0,0.01,20,0.08,1.0,1.0,S0,anomaly
0.0,0.0,0.12,16,0.06,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,RSTR,anomaly
0.0,0.0,1.0,167,0.92,0.0,0.0,SF,normal
1.0,1.0,0.08,25,0.1,1.0,1.0,S0,anomaly
0.0,0.0,1.0,2,0.01,0.0,0.0,RSTR,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.12,18,0.07,0.0,0.0,REJ,anomaly
1.0,0.67,1.0,255,1.0,0.5,0.01,S2,normal
1.0,1.0,0.07,8,0.03,1.0,1.0,S0,anomaly
0.0,0.0,0.03,8,0.03,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,54,0.76,0.0,0.02,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,2,0.01,0.0,0.0,RSTR,anomaly
1.0,1.0,0.07,18,0.07,1.0,1.0,S0,anomaly
1.0,1.0,0.01,1,0.0,1.0,1.0,S0,anomaly
1.0,1.0,0.4,62,0.24,1.0,1.0,S0,anomaly
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.26,31,0.12,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.01,SF,normal
0.0,0.0,0.06,14,0.05,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.01,0.0,SF,normal
0.0,0.0,0.11,13,0.05,0.0,0.0,RSTO,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,23,0.22,0.04,0.09,SF,normal
0.0,0.0,0.02,3,0.01,0.0,0.0,REJ,anomaly
1.0,1.0,0.04,11,0.04,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.09,21,0.08,1.0,1.0,S0,anomaly
0.0,0.0,1.0,220,0.86,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.08,13,0.05,1.0,1.0,S0,anomaly
1.0,1.0,0.07,13,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,129,0.55,0.0,0.13,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.14,9,0.04,1.0,1.0,S0,anomaly
0.0,0.0,0.99,253,0.99,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.03,17,0.07,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.09,5,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,1,0.0,0.0,0.0,RSTR,anomaly
0.0,0.0,1.0,167,0.84,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.1,19,0.07,1.0,1.0,S0,anomaly
0.0,0.0,1.0,12,0.08,0.01,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.04,5,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.27,8,0.03,0.0,0.0,SF,anomaly
0.0,0.0,0.03,7,0.03,0.0,0.0,REJ,anomaly
0.0,0.0,0.14,49,0.19,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,9,0.02,0.0,0.0,SF,anomaly
0.0,0.0,1.0,133,0.6,0.0,0.0,SF,normal
0.1,0.0,0.0,1,0.0,0.09,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.01,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.02,20,0.08,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.05,4,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,170,0.68,0.0,0.0,SF,normal
1.0,1.0,0.62,56,0.22,1.0,1.0,S0,anomaly
0.04,0.0,0.01,1,0.0,0.02,0.0,REJ,anomaly
0.0,0.0,1.0,213,0.84,0.0,0.0,SF,anomaly
1.0,1.0,0.01,2,0.01,1.0,1.0,S0,anomaly
1.0,1.0,0.03,9,0.04,1.0,1.0,S0,anomaly
1.0,1.0,0.05,20,0.08,1.0,1.0,S0,anomaly
1.0,0.1,1.0,8,1.0,1.0,0.12,S2,normal
1.0,1.0,0.08,2,0.01,1.0,1.0,S0,anomaly
0.0,0.0,1.0,240,0.94,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.01,SF,normal
0.0,0.0,1.0,35,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,18,0.35,0.0,0.0,SF,normal
0.0,0.0,0.17,15,0.06,0.0,0.0,RSTO,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.14,12,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,126,0.55,0.0,0.0,SF,normal
1.0,1.0,0.16,2,0.01,1.0,1.0,S0,anomaly
0.0,0.0,1.0,251,0.98,0.0,0.0,SF,normal
1.0,1.0,0.04,12,0.05,0.99,1.0,S0,anomaly
1.0,1.0,0.04,8,0.03,1.0,1.0,S0,anomaly
1.0,1.0,0.03,4,0.02,1.0,1.0,S0,anomaly
0.0,0.0,0.0,225,0.88,0.0,0.0,SF,normal
0.0,0.0,1.0,63,0.25,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,168,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.1,11,0.04,1.0,1.0,S0,anomaly
0.0,0.0,1.0,140,0.6,0.0,0.0,SF,normal
0.0,0.0,1.0,208,0.82,0.0,0.0,SF,anomaly
0.0,0.0,1.0,103,0.49,0.0,0.0,SF,normal
0.0,0.0,1.0,1,0.01,0.0,0.0,SF,normal
0.0,0.0,1.0,101,0.58,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,REJ,normal
0.0,0.0,1.0,184,0.73,0.0,0.0,SF,normal
0.0,0.0,0.5,1,0.0,0.0,0.0,RSTO,anomaly
1.0,1.0,0.02,4,0.02,1.0,1.0,S0,anomaly
1.0,1.0,0.07,16,0.06,1.0,1.0,S0,anomaly
0.0,0.0,1.0,2,0.01,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,252,1.0,0.01,0.01,SF,normal
1.0,1.0,0.07,20,0.08,1.0,1.0,S0,anomaly
1.0,1.0,0.06,2,0.01,1.0,1.0,S0,anomaly
0.24,0.0,0.0,1,0.0,0.16,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.02,2,0.01,1.0,1.0,S0,anomaly
1.0,1.0,1.0,5,0.02,1.0,1.0,S0,anomaly
0.0,0.0,0.03,8,0.03,0.0,0.0,REJ,anomaly
0.0,0.0,0.5,93,0.36,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.02,0.02,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.06,16,0.06,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.14,11,0.04,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,1,0.0,0.0,0.0,RSTR,anomaly
0.01,0.0,0.01,1,0.0,0.0,0.0,REJ,anomaly
1.0,1.0,0.01,16,0.06,1.0,1.0,S0,anomaly
0.0,0.0,1.0,61,0.66,0.0,0.0,SF,normal
0.08,0.0,0.0,1,0.0,0.13,0.0,RSTO,anomaly
0.0,0.0,0.02,6,0.02,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.01,0.01,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.06,6,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,87,0.44,0.0,0.01,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,1.0,255,1.0,1.0,0.01,S0,normal
0.0,0.0,1.0,44,0.59,0.01,0.02,SF,normal
1.0,1.0,0.06,16,0.06,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.01,0.01,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.01,1,0.0,1.0,1.0,S0,anomaly
0.0,0.0,1.0,38,0.15,0.43,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.12,9,0.36,1.0,1.0,S0,anomaly
0.0,0.0,1.0,22,1.0,0.0,0.0,REJ,normal
0.0,0.0,1.0,22,0.79,0.0,0.0,SF,normal
0.0,0.0,1.0,85,0.57,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,245,1.0,0.0,0.0,REJ,normal
1.0,1.0,0.2,25,0.1,1.0,1.0,S0,anomaly
0.0,0.0,1.0,58,0.11,0.0,0.0,SF,normal
1.0,1.0,0.04,9,0.04,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.23,65,0.25,1.0,1.0,S0,anomaly
1.0,1.0,0.07,1,0.0,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,110,0.52,0.0,0.0,SF,normal
1.0,1.0,0.02,4,0.02,1.0,1.0,S0,anomaly
1.0,1.0,0.14,20,0.14,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.01,0.01,SF,normal
0.0,0.0,1.0,32,0.27,0.02,0.03,SF,normal
1.0,1.0,1.0,22,1.0,0.09,0.09,S2,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.04,1.0,255,1.0,0.0,0.01,SF,normal
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,27,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,7,0.32,0.0,0.0,SF,normal
0.0,0.0,1.0,9,1.0,0.0,0.0,SF,anomaly
0.0,0.0,0.01,1,0.01,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.04,11,0.04,1.0,1.0,S0,anomaly
1.0,1.0,0.02,4,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,33,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,123,1.0,0.0,0.01,REJ,normal
1.0,1.0,0.09,24,0.09,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,241,1.0,0.0,0.0,REJ,normal
1.0,1.0,0.01,1,0.0,1.0,1.0,S0,anomaly
1.0,1.0,0.01,3,0.01,1.0,1.0,S0,anomaly
1.0,1.0,0.09,19,0.07,1.0,1.0,S0,anomaly
0.0,0.0,1.0,55,0.25,0.0,0.0,SF,normal
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,84,0.54,0.0,0.0,SF,anomaly
0.0,0.0,0.64,111,0.44,0.0,0.0,SF,anomaly
0.0,0.0,1.0,29,0.14,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.08,8,0.03,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,253,1.0,0.0,0.0,REJ,normal
0.0,0.0,1.0,38,0.34,0.0,0.0,SF,normal
1.0,1.0,0.06,5,0.02,1.0,1.0,S0,anomaly
1.0,1.0,0.08,19,0.07,1.0,1.0,S0,anomaly
0.0,0.0,0.33,2,0.01,0.0,0.0,SF,normal
0.0,0.0,1.0,59,0.66,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.01,SF,normal
1.0,1.0,0.05,10,0.04,1.0,1.0,S0,anomaly
0.0,0.0,1.0,2,0.02,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.02,21,0.08,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,1,0.01,0.0,0.0,RSTR,anomaly
0.0,0.0,1.0,251,0.98,0.0,0.0,SF,normal
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
0.0,0.0,0.04,12,0.05,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.03,3,0.01,1.0,1.0,S0,anomaly
0.0,0.0,1.0,93,0.36,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,202,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,91,1.0,0.0,0.0,SF,normal
1.0,1.0,0.5,58,0.23,1.0,1.0,S0,anomaly
1.0,1.0,0.23,58,0.23,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,238,0.95,0.0,0.0,SF,normal
0.0,0.0,0.12,12,0.05,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
0.07,0.0,0.0,1,0.0,0.09,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.07,4,0.02,1.0,1.0,S0,anomaly
1.0,1.0,0.03,5,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,170,0.67,0.0,0.0,SF,anomaly
1.0,1.0,0.3,58,0.23,1.0,1.0,S0,anomaly
0.0,0.0,1.0,246,0.96,0.0,0.0,SF,normal
1.0,1.0,0.17,19,0.07,1.0,1.0,S0,anomaly
0.0,0.0,0.03,2,0.01,0.01,0.0,RSTR,anomaly
1.0,1.0,0.02,14,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,72,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,21,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.07,1.0,255,1.0,0.0,0.01,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,57,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.06,18,0.07,0.0,0.0,REJ,anomaly
0.0,0.0,0.5,2,0.01,0.0,0.0,SF,normal
0.0,0.0,0.36,30,0.12,0.0,0.0,SF,normal
1.0,1.0,0.01,1,0.0,1.0,1.0,S0,anomaly
1.0,1.0,0.39,72,0.28,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.75,146,0.57,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.07,19,0.07,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,REJ,normal
1.0,1.0,0.07,13,0.05,1.0,1.0,S0,anomaly
0.0,0.0,0.04,5,0.02,0.0,0.0,REJ,anomaly
1.0,1.0,0.01,18,0.07,1.0,1.0,S0,anomaly
1.0,1.0,0.08,8,0.03,1.0,1.0,S0,anomaly
0.0,0.0,0.08,6,0.02,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,170,0.79,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,118,0.55,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,119,0.5,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.02,4,0.16,0.44,1.0,S0,anomaly
0.0,0.0,1.0,149,1.0,0.0,0.0,REJ,normal
1.0,1.0,0.15,19,0.07,1.0,1.0,S0,anomaly
0.0,0.0,1.0,12,0.08,0.0,0.0,SF,anomaly
0.0,0.0,1.0,217,0.85,0.0,0.0,SF,anomaly
0.08,0.0,0.0,1,0.0,0.08,0.0,REJ,anomaly
0.0,0.0,0.5,7,0.04,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.06,0.0,0.0,1,0.0,0.08,0.0,REJ,anomaly
1.0,1.0,0.09,10,0.04,1.0,1.0,S0,anomaly
0.0,0.0,1.0,10,0.03,0.0,0.0,SF,normal
0.0,0.0,1.0,2,0.01,0.0,0.0,SF,normal
0.0,0.0,1.0,125,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,43,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,54,0.95,0.0,0.0,SF,normal
0.0,0.0,1.0,244,0.96,0.0,0.0,SF,normal
1.0,1.0,0.01,19,0.07,1.0,1.0,S0,anomaly
1.0,1.0,0.11,11,0.04,1.0,1.0,S0,anomaly
0.0,0.0,0.14,229,0.9,0.0,0.0,SF,normal
1.0,1.0,0.15,18,0.07,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.01,SF,normal
1.0,1.0,0.67,60,0.24,1.0,1.0,S0,anomaly
0.0,0.0,1.0,2,0.01,0.0,0.0,RSTR,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,1,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.07,17,0.07,1.0,1.0,S0,anomaly
1.0,1.0,0.01,2,0.01,1.0,1.0,S0,anomaly
1.0,1.0,0.01,4,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,50,0.2,0.0,0.0,SF,anomaly
0.0,0.0,1.0,6,0.55,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,254,1.0,0.01,0.0,SF,normal
0.0,0.0,1.0,234,0.92,0.0,0.0,SF,normal
0.0,0.0,0.99,242,0.95,0.0,0.0,SF,normal
0.0,0.0,1.0,40,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.09,8,0.03,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,95,0.37,0.0,0.0,SF,anomaly
1.0,1.0,0.15,4,0.02,1.0,1.0,S0,anomaly
1.0,1.0,0.12,11,0.04,1.0,1.0,S0,anomaly
0.0,0.0,0.03,2,0.01,0.0,0.0,REJ,anomaly
1.0,1.0,0.33,59,0.23,1.0,1.0,S0,anomaly
1.0,1.0,0.29,16,0.06,1.0,1.0,S0,anomaly
0.0,0.0,1.0,36,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.01,3,0.01,1.0,1.0,S0,anomaly
0.0,0.0,1.0,99,0.62,0.0,0.0,SF,normal
1.0,1.0,0.01,2,0.01,1.0,1.0,S0,anomaly
1.0,1.0,0.06,7,0.03,1.0,1.0,S0,anomaly
1.0,1.0,0.17,20,0.08,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,1,0.01,0.08,0.0,RSTR,anomaly
1.0,1.0,0.05,20,0.08,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.06,6,0.02,1.0,1.0,S0,anomaly
